col0,col1,col2,col3,col4
2019 The Women's Tour,Martina Alzini,"2019 The Women's Tour, stage 4",2018 The Women's Tour,Lisa Brennauer
2018 Emakumeen Euskal Bira,Maria Novolodskaya,2018 Emakumeen Euskal Bira stage 2,2017 Emakumeen Euskal Bira,Lisa Brennauer
2019 Tour of California,Chloe Dygert,"2019 Tour of California (women), stage 3",2018 Tour of California (women),Elisa Balsamo
2017 Ladies Tour of Norway,Lisa Klein,"2017 Ladies Tour of Norway, Prologue",2016 Ladies Tour of Norway,Ellen van Dijk
2018 Giro Rosa,Urska Zigart,"2018 Giro d'Italia Femminile, stage 3",2017 Giro d'Italia Femminile,Giorgia Bronzini
2019 Tour of Chongming Island,Teresa Ripoll Sabate,"2019 Tour of Chongming Island, stage 3",Tour of Chongming Island 2018,Marta Tagliaferro
2019 Tour of California,Chloe Dygert,"2019 Tour of California (women), stage 1",2018 Tour of California (women),Lizzie Deignan
2018 Emakumeen Euskal Bira,Greta Richioud,2018 Emakumeen Euskal Bira stage 1,2017 Emakumeen Euskal Bira,Lisa Brennauer
2019 The Women's Tour,Nadia Quagliotto,"2019 The Women's Tour, stage 1",2018 The Women's Tour,Christine Majerus
2018 Emakumeen Euskal Bira,Greta Richioud,2018 Emakumeen Euskal Bira stage 4,2017 Emakumeen Euskal Bira,Amanda Spratt
2018 Giro Rosa,Urska Zigart,"2018 Giro d'Italia Femminile, stage 1",2017 Giro d'Italia Femminile,Amanda Spratt
2018 Emakumeen Euskal Bira,Greta Richioud,2018 Emakumeen Euskal Bira stage 4,2017 Emakumeen Euskal Bira,Katarzyna Pawłowska
2018 Giro Rosa,Urska Zigart,"2018 Giro d'Italia Femminile, stage 1",2017 Giro d'Italia Femminile,Jolien D'Hoore
2018 Emakumeen Euskal Bira,Nadia Quagliotto,2018 Emakumeen Euskal Bira stage 4,2017 Emakumeen Euskal Bira,Annemiek van Vleuten
