col0,col1,col2,col3,col4
Provincetown,Truro,gay village,Barnstable County,0
Brookline,Boston,town,Norfolk County,15
Chatham,Jackson,New England town,Carroll County,159
Bourne,Sandwich,New England town,Barnstable County,13
Weathersfield,Springfield,New England town,Windsor County,377
Plymouth,Campton,New England town,Grafton County,158
Fairlee,West Fairlee,New England town,Orange County,421
Brookfield,Northfield,New England town,Orange County,333
Victory,Burke,New England town,Essex County,380
Maidstone,Ferdinand,New England town,Essex County,379
Lemington,Averill,New England town,Essex County,631
Manchester,Sunderland,New England town,Bennington County,281
