col0,col1,col2,col3
"Tulane Green Wave football, 1920–29",American football team season,1929-01-01,1920-01-01
"The Citadel Bulldogs football, 2000–09",American football team season,2009-01-01,2000-01-01
"The Citadel Bulldogs football, 1990–99",American football team season,1999-01-01,1990-01-01
"The Citadel Bulldogs football, 1980–89",American football team season,1989-01-01,1980-01-01
"The Citadel Bulldogs football, 1970–79",American football team season,1979-01-01,1970-01-01
"The Citadel Bulldogs football, 1960–69",American football team season,1969-01-01,1960-01-01
"The Citadel Bulldogs football, 1950–59",American football team season,1959-01-01,1950-01-01
"The Citadel Bulldogs football, 1940–49",American football team season,1949-01-01,1940-01-01
"The Citadel Bulldogs football, 1920–29",American football team season,1929-01-01,1920-01-01
"The Citadel Bulldogs football, 1910–19",American football team season,1919-01-01,1910-01-01
"The Citadel Bulldogs football, 1905–10",American football team season,1910-01-01,1905-01-01
