col0,col1,col2,col3,col4,col5
Lehi,2012-12-10,Mountain Time Zone,2,Utah Transit Authority,bus stop
Layton,2008-04-26,Mountain Time Zone,2,Utah Transit Authority,bus stop
Jordan Valley,2011-08-07,Mountain Time Zone,2,Utah Transit Authority,bus stop
Historic Sandy,1999-12-04,Mountain Time Zone,2,Utah Transit Authority,bus stop
Historic Gardner,2011-08-07,Mountain Time Zone,2,Utah Transit Authority,bus stop
Fashion Place West,1999-12-04,Mountain Time Zone,4,Utah Transit Authority,bus stop
Farmington,2008-04-26,Mountain Time Zone,2,Utah Transit Authority,bus stop
Draper Town Center,2013-08-18,Mountain Time Zone,2,Utah Transit Authority,bus stop
Draper,2012-12-10,Mountain Time Zone,2,Utah Transit Authority,bus stop
Daybreak Parkway,2011-08-07,Mountain Time Zone,2,Utah Transit Authority,bus stop
