col0,col1,col2,col3,col4,col5
"The Incredible Shrinking Turtles, Part 2",1989-09-01,Something Fishy Goes Down,New York City,"The Incredible Shrinking Turtles, Part 1",United States of America
Something Fishy Goes Down,1989-10-01,Of Turtles and Stones and Mary Bones,New York City,"The Incredible Shrinking Turtles, Part 2",United States of America
"The Incredible Shrinking Turtles, Part 1",1989-07-01,"The Incredible Shrinking Turtles, Part 2",New York City,"Return of the Shredder, Part 2",United States of America
"Return of the Shredder, Part 1",1989-03-01,"Return of the Shredder, Part 2",New York City,Heroes in a Half-Shell! Part 3,United States of America
Heroes in a Half-Shell! Part 3,1988-12-01,"Return of the Shredder, Part 1",New York City,Heroes in a Half-Shell! Part 2,United States of America
"United We Stand, Divided We Fall, Part 1",1992-11-01,"United We Stand, Divided We Fall, Part 2",Amazon rainforest,"Big Guns, Bad Attitudes",United States of America
"How the Turtles Got Their Weapons, Part 1",1995-09-01,"How the Turtles Got Their Weapons, Part 2",New York City,"A Dusk, a Dawn",United States of America
"Dreamland, Part 1",1994-11-01,"Dreamland, Part 2",New York City,"Once, Again, Always",United States of America
How the Pre-TMNT Got Their Colors,1994-07-01,"Blind Sight, Part 1",New York City,"Terracide, Part 3",United States of America
Fox Hunt,1993-07-01,The Eyes of Sarnath,Japan,Mutations,United States of America
Steel Breeze,1992-09-01,Stump'd Again!,Arabian Desert,The Black Stone,United States of America
Stump'd Again!,1992-10-01,"United We Stand, Divided We Fall, Part 1",Arabian Desert,Steel Breeze,United States of America
