col0,col1,col2,col3
1972 Virginia Slims of Washington,1972 Women's International Grand Prix,United States of America,tennis tournament edition
1973 Virginia Slims of Washington,1973 Virginia Slims Circuit,United States of America,tennis tournament edition
1989 Virginia Slims of Washington,1989 WTA Tour,United States of America,tennis tournament edition
1990 Virginia Slims of Washington,1990 WTA Tour,United States of America,tennis tournament edition
1988 Virginia Slims of Washington,1988 WTA Tour,United States of America,tennis tournament edition
1984 Virginia Slims of Washington,1984 Virginia Slims World Championship Series,United States of America,tennis tournament edition
1986 Virginia Slims of Washington,1986 Virginia Slims World Championship Series,United States of America,tennis tournament edition
1982 Avon Championships of Washington,1982 WTA Tour,United States of America,tennis tournament edition
1983 Virginia Slims of Washington,1983 Virginia Slims World Championship Series,United States of America,tennis tournament edition
1979 Avon Championships of Washington,1979 WTA Tour,United States of America,tennis tournament edition
1978 Virginia Slims of Washington,1978 WTA Tour,United States of America,tennis tournament edition
