col0,col1,col2,col3
Phelan Creek,United States of America,31,Delta River
Vrasiatis,Greece,31,Argolic Gulf
Jalasjoki,Finland,58,Kyrönjoki
Aisė,Lithuania,24.7,Veiviržas
Little Loyalsock Creek,United States of America,19.3,Loyalsock Creek
Ašva,Lithuania,32,Vadakste
Piriqita Alazani,Georgia,46,Andi Koysu
Ančia,Lithuania,67,Šešuvis
French Creek,United States of America,100,Cheyenne River
Storå,Denmark,104,Nissum Fjord
Alantas,Lithuania,42.9,Minija
Babrungas,Lithuania,59,Minija
Animas River,United States of America,203,San Juan River
Livojoki,Finland,130,Iijoki
