col0,col1,col2,col3,col4
Évora,56596,Évora District,Torre de Coelheiros,Portugal
Angra do Heroísmo,35402,Azores,Nossa Senhora da Conceição,Portugal
Leiria,126897,Leiria District,Maceira,Portugal
Angra do Heroísmo,35402,Azores,Posto Santo,Portugal
Leiria,126897,Leiria District,Amor,Portugal
Viana do Castelo,88725,Viana do Castelo District,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Portugal
Beja,35854,Beja District,Albernoa e Trindade,Portugal
Viana do Castelo,88725,Viana do Castelo District,Torre e Vila Mou,Portugal
Leiria,126897,Leiria District,Santa Catarina da Serra e Chainça,Portugal
Viana do Castelo,88725,Viana do Castelo District,"Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão",Portugal
Leiria,126897,Leiria District,Colmeias e Memória,Portugal
Viana do Castelo,88725,Viana do Castelo District,Mazarefes e Vila Fria,Portugal
Leiria,126897,Leiria District,Souto da Carpalhosa e Ortigosa,Portugal
