col0,col1,col2,col3,col4,col5,col6
Masque of Separation,Burt Alcantara,Jean-Jacques Vidal,Norberto Chiesa,Norberto Chiesa,29,Moshe Romano
Cage of God,Alan Rawsthorne,Gilbert Serres,John Bogaerts,John Bogaerts,20,Jack Carter
De Wonderbare Mandarijn,Béla Bartók,Karin Heyninck,Andrei Ivaneanu,Andrei Ivaneanu,35,André Leclair
Venusberg,Richard Wagner,Gilbert Serres,Julien Mortier,Julien Mortier,20,André Leclair
Satrio,Erik Satie,Philippe Talard,Jean de Vuyst,Jean de Vuyst,14,André Leclair
Notturno,Raymond Baervoets,Lionel Caullet,Jean de Vuyst,Jean de Vuyst,9,André Leclair
Divertimento,Jacques Ibert,Michel Rahn,Jean de Vuyst,Jean de Vuyst,18,André Leclair
Satrio,Erik Satie,Christiane Latré,Jean de Vuyst,Jean de Vuyst,14,André Leclair
Notturno,Raymond Baervoets,Marleen Wouters,Jean de Vuyst,Jean de Vuyst,9,André Leclair
Divertimento,Jacques Ibert,Marleen Wouters,Jean de Vuyst,Jean de Vuyst,18,André Leclair
Satrio,Erik Satie,Patricia Carey,Jean de Vuyst,Jean de Vuyst,14,André Leclair
