col0,col1,col2,col3,col4,col5
Lion Redoubt,Sweden,governmental listed building complex,heritage designation,Gullbergsvass,Gothenburg Municipality
Crown Redoubt,Sweden,monument in Fornminnesregistret,heritage designation,Haga,Gothenburg Municipality
Lion Redoubt,Sweden,governmental listed building complex,cultural property,Gullbergsvass,Gothenburg Municipality
Lingsfort,Netherlands,Rijksmonument,fort,Arcen,Venlo
Lion Redoubt,Sweden,governmental listed building complex,tourist attraction,Gullbergsvass,Gothenburg Municipality
Crown Redoubt,Sweden,monument in Fornminnesregistret,tourist attraction,Haga,Gothenburg Municipality
Zwartendijksterschans,Netherlands,Rijksmonument,sconce,Norg,Noordenveld
Eda skans,Sweden,monument in Fornminnesregistret,sconce,Eda socken,Eda Municipality
Lion Redoubt,Sweden,governmental listed building complex,sconce,Gullbergsvass,Gothenburg Municipality
Johanneshovs skans,Sweden,monument in Fornminnesregistret,sconce,Johanneshov,Stockholm Municipality
Mookerschans,Netherlands,Rijksmonument,sconce,Mook,Mook en Middelaar
Engelse Schans,Netherlands,Rijksmonument,sconce,Lichtenvoorde,Oost Gelre
