col0,col1,col2,col3,col4
Grand Prix de Denain 2001,190.6,2001-04-26,Jaan Kirsipuu,Grand Prix de Denain 2000
Grand Prix de Denain 2000,196.2,2000-04-20,Thor Hushovd,Grand Prix de Denain 1999
Grand Prix de Denain 1999,189,1999-04-22,Jaan Kirsipuu,1998 Grand Prix de Denain
1998 Grand Prix de Denain,189,1998-04-23,Jaan Kirsipuu,Grand Prix de Denain 1997
Grand Prix de Denain 1997,189,1997-04-24,Stuart O'Grady,Grand Prix de Denain 1996
Grand Prix de Denain 1996,189,1996-04-25,Ján Svorada,Grand Prix de Denain 1995
Grand Prix de Denain 1995,191,1995-04-11,Jo Planckaert,Grand Prix de Denain 1994
Grand Prix de Denain 1994,191.1,1994-04-07,Brian Holm,Grand Prix de Denain 1993
2012 Grand Prix de Denain,199.1,2012-04-12,Juan José Haedo,2011 Grand Prix de Denain
2011 Grand Prix de Denain,199,2011-04-14,Romain Feillu,Grand Prix de Denain 2010
Grand Prix de Denain 1992,190,1992-04-09,Philippe Casado,1991 Grand Prix de Denain
1973 Grand Prix de Denain,180,1973-04-24,Dirk Baert,1972 Grand Prix de Denain
1960 Grand Prix de Denain,170,1960-04-19,Louis Proost,1959 Grand Prix de Denain
Grand Prix de Denain 1993,196,1993-04-08,Marcel Wüst,Grand Prix de Denain 1992
Grand Prix de Denain 2009,202.7,2009-04-16,Matthew Goss,Grand Prix de Denain 2008
