col0,col1,col2,col3,col4,col5
Endingen am Kaiserstuhl,186,Erstein,UTC+02:00,Zweckverband 4IT,Germany
Weinstadt,241,Casale Monferrato,UTC+02:00,Zweckverband 4IT,Germany
Meersburg,444,Hohnstein,UTC+02:00,Zweckverband 4IT,Germany
Überlingen,403,Bad Schandau,UTC+02:00,Zweckverband 4IT,Germany
Endingen am Kaiserstuhl,186,Coulonges-sur-l'Autize,UTC+01:00,Zweckverband 4IT,Germany
Waldkirch,274,Chavanay,UTC+01:00,Zweckverband 4IT,Germany
Endingen am Kaiserstuhl,186,Colonia Tovar,UTC+01:00,Zweckverband 4IT,Germany
Waldkirch,274,Montignies-sur-Sambre,UTC+01:00,Zweckverband 4IT,Germany
Meersburg,444,Louveciennes,UTC+01:00,Zweckverband 4IT,Germany
Weinstadt,241,Parthenay,UTC+01:00,Zweckverband 4IT,Germany
Überlingen,403,Chantilly,UTC+01:00,Zweckverband 4IT,Germany
