col0,col1,col2,col3,col4
"Paestum, Velia, the Certosa di Padula, Mount Cervati and the Vallo di Diano",group of structures or buildings,part of World Heritage Site,"Cilento and Vallo di Diano National Park with the Archeological Sites of Paestum and Velia, and the Certosa di Padula",1371
"District of Villa Manzo, Santa Maria della Consolazione",group of structures or buildings,part of World Heritage Site,Historic Centre of Naples,15.5
Cathedral of San Salvador and Cámara Santa,group of structures or buildings,part of World Heritage Site,Routes of Santiago de Compostela: Camino Francés and Routes of Northern Spain,0.66
Dalt Vila y murallas,group of structures or buildings,part of World Heritage Site,"Ibiza, Biodiversity and Culture",10.38
Suso Monastery and Archaeological Sites,group of structures or buildings,part of World Heritage Site,Monasteries of San Millán de la Cogolla,0.11
Yuso Monastery and Monastic Kitchen Gardens,group of structures or buildings,part of World Heritage Site,Monasteries of San Millán de la Cogolla,18.9
The Manga Dolmen and The Viera Dolmen,group of structures or buildings,part of World Heritage Site,Antequera Dolmens Site,3.6
Spoil tip 80 and Cité des Garennes,group of structures or buildings,part of World Heritage Site,northern French coal mining region,20
spoil tips 2 and 3,group of structures or buildings,part of World Heritage Site,northern French coal mining region,28
spoil tips 87 and 92,group of structures or buildings,part of World Heritage Site,northern French coal mining region,25
spoil tips 143 and 143A,group of structures or buildings,part of World Heritage Site,northern French coal mining region,187
Mines of Rammelsberg and Historic Town of Goslar,group of structures or buildings,part of World Heritage Site,"Mines of Rammelsberg, Historic Town of Goslar and Upper Harz Water Management System",363.4
"Marienkirche, Rathaus, Marktplatz",group of structures or buildings,part of World Heritage Site,Hanseatic City of Lübeck,2.5
