col0,col1,col2,col3
Johann Radon Institute for Computational and Applied Mathematics,Austria,Johann Radon,facility
"""VNIINM"" named after AA Bochvar",Russia,Andrey Anatoly Botchvar,facility
"National Institute of Geriatrics, Rheumatology and Rehabilitation",Poland,Eleonora Reicher,facility
Institute Of Oceanology,Bulgaria,Fridtjof Nansen,facility
"National Institute of Geriatrics, Rheumatology and Rehabilitation",Poland,Eleonora Reicher,institute
Institute Of Oceanology,Bulgaria,Fridtjof Nansen,institute
Alan Turing Institute Almere,Netherlands,Alan Turing,facility
Marie Curie Palliative Care Institute Liverpool,United Kingdom,Marie Curie,facility
Nello Carrara Institute of Applied Physics,Italy,Nello Carrara,research institute
Fundação Cultural Palmares,Brazil,Palmares,facility
Sidgwick Site,United Kingdom,Henry Sidgwick,facility
Ahmed Adnan Saygun Arts Center,Turkey,Ahmed Adnan Saygun,facility
Atilla İlhan Culture Center,Turkey,Attilâ İlhan,facility
