col0,col1,col2,col3,col4,col5
Aaahh!!! Real Monsters,4,animated series,Nickelodeon,52,comedy horror
Chloe's Closet,2,animated series,Channel 5,52,comedic TV series
Die Sendung mit der Maus,13,animated series,Das Erste,2200,popular science
The Fairy Tale Tree,5,children's television series,RTL Telekids,156,children's television series
So Weird,3,children's television series,Disney Channel,65,science fiction television
The Dreamstone,4,children's television series,ITV,52,fantasy television
Clarissa Explains It All,5,children's television series,Nickelodeon,65,teen sitcom
Arthur,21,children's television series,PBS Kids,239,sitcom
Oswald,1,children's television series,Treehouse TV,26,children's television series
Peppa Pig,4,children's television series,Nickelodeon,212,education
