col0,col1,col2,col3
Carl Ross Key,Monroe County,Florida Bay,United States of America
Captain Key,Monroe County,Florida Bay,United States of America
Buoy Key,Monroe County,Florida Bay,United States of America
Bradley Key,Monroe County,Florida Bay,United States of America
Bottle Key,Monroe County,Florida Bay,United States of America
Boggy Key,Monroe County,Florida Bay,United States of America
Big Spanish Key,Monroe County,Florida Bay,United States of America
Big Harper Key,Monroe County,Florida Bay,United States of America
Barnes Key,Monroe County,Florida Bay,United States of America
Channel Key,Florida,Florida Bay,United States of America
North Plover Key,Monroe County,Gulf of Mexico,United States of America
New Turkey Key,Monroe County,Gulf of Mexico,United States of America
Mormon Key,Monroe County,Gulf of Mexico,United States of America
Lumber Key,Monroe County,Gulf of Mexico,United States of America
