col0,col1,col2,col3
"Komsomolsky Avenue, Perm",Perm,Russia,cultural heritage site in Russia
Nevsky Prospect,Saint Petersburg,Russia,cultural heritage site in Russia
Vasilissis Sofias Avenue,Athens Municipality,Greece,avenue
Kifisias Avenue,Athens Municipality,Greece,avenue
Krestovsky Prospekt,Saint Petersburg,Russia,prospekt
Valeriya Lobanovskoho Avenue,Kyiv,Ukraine,prospekt
Kostromskoy Prospect,Saint Petersburg,Russia,prospekt
Komsomolsky Prospekt,Khamovniki District,Russia,prospekt
"Komsomolsky Avenue, Perm",Perm,Russia,prospekt
"Komsomolsky Avenue, Barnaul",Barnaul,Russia,prospekt
Kamennoostrovsky Prospekt,Saint Petersburg,Russia,prospekt
Irinovskiy Prospekt,Saint Petersburg,Russia,prospekt
Institutsky Prospekt,Saint Petersburg,Russia,prospekt
Izmaylovsky Prospekt,Izmaylovo District,Russia,prospekt
Zanevsky Prospekt,Saint Petersburg,Russia,prospekt
