col0,col1,col2,col3,col4,col5
2018 Toray Pan Pacific Open,Japan,2019 Toray Pan Pacific Open,Arena Tachikawa Tachihi,2018-09-17,Women's Tennis Association
2017 Toray Pan Pacific Open,Japan,2018 Toray Pan Pacific Open,Ariake Coliseum,2017-09-18,Women's Tennis Association
2016 Toray Pan Pacific Open,Japan,2017 Toray Pan Pacific Open,Ariake Coliseum,2016-09-19,Women's Tennis Association
2015 Toray Pan Pacific Open,Japan,2016 Toray Pan Pacific Open,Ariake Coliseum,2015-09-21,Women's Tennis Association
2014 Toray Pan Pacific Open,Japan,2015 Toray Pan Pacific Open,Ariake Coliseum,2014-09-13,Women's Tennis Association
2013 Toray Pan Pacific Open,Japan,2014 Toray Pan Pacific Open,Ariake Coliseum,2013-09-20,Women's Tennis Association
2012 Toray Pan Pacific Open,Japan,2013 Toray Pan Pacific Open,Ariake Coliseum,2012-09-23,Women's Tennis Association
2011 Toray Pan Pacific Open,Japan,2012 Toray Pan Pacific Open,Ariake Coliseum,2011-09-25,Women's Tennis Association
2009 Toray Pan Pacific Open,Japan,2010 Toray Pan Pacific Open,Ariake Coliseum,2009-09-27,Women's Tennis Association
1978 Toray Sillook Open,Japan,1979 Toray Sillook Open,Yoyogi National Gymnasium,1978-09-11,Women's Tennis Association
1999 Toray Pan Pacific Open,Japan,2000 Toray Pan Pacific Open,Tokyo Metropolitan Gymnasium,1999-01-30,Women's Tennis Association
2004 Toray Pan Pacific Open,Japan,2005 Toray Pan Pacific Open,Tokyo Metropolitan Gymnasium,2004-01-31,Women's Tennis Association
2006 Toray Pan Pacific Open,Japan,2007 Toray Pan Pacific Open,Tokyo Metropolitan Gymnasium,2006-01-28,Women's Tennis Association
