col0,col1,col2,col3,col4
Donoperteich-Hiddeser Bent,Donoperteich,Lippe,North Rhine-Westphalia,107.98
Silberbachtal mit Ziegenberg,Silberbach,Lippe,North Rhine-Westphalia,138.74
Senne mit Stapelager Senne,Senne,Gütersloh,North Rhine-Westphalia,11735.02
Röhr zwischen Hüsten und Hachen,Röhr,Hochsauerlandkreis,North Rhine-Westphalia,38.72
Diersfordter Wald/ Schnepfenberg,Schneppen-Berg,Wesel,North Rhine-Westphalia,579.75
"NSG Bislicher Insel, nur Teilfläche",Bislicher Insel,Wesel,North Rhine-Westphalia,1002.02
Ahsewiesen,Ahse,Lippstadt,North Rhine-Westphalia,372.13
NSG Rheinaue Walsum,Rheinaue Walsum,Dinslaken,North Rhine-Westphalia,521.14
Bachsystem des Wienbaches,Wien-Bach,Dorsten,North Rhine-Westphalia,40.5
Wälder bei Cappenberg,Cappenberg,Lünen,North Rhine-Westphalia,672.9
Heidesee in der Kirchheller Heide,Kirchheller Heide,Bottrop,North Rhine-Westphalia,54.28
Sparrenburg,Sparrenberg Castle,Bielefeld,North Rhine-Westphalia,6.06
NSG Rheinaue Walsum,Rheinaue Walsum,Duisburg,North Rhine-Westphalia,521.14
