col0,col1,col2,col3,col4,col5
Province of Hanover,1866-09-20,Nazi Germany,Kingdom of Prussia,province of Prussia,1961437
Upper Silesia Province,1919-01-01,Germany,Kingdom of Prussia,province of Prussia,1379278
Lower Silesia Province,1919-01-01,Prussia,Free State of Prussia,province of Prussia,3286539
Province of Brandenburg,1815-01-01,Nazi Germany,Kingdom of Prussia,province of Prussia,3023443
Rhine Province,1822-06-22,Prussia,Free State of Prussia,province of Prussia,7915830
Posen-West Prussia,1922-01-01,Germany,Free State of Prussia,province of Prussia,332443
Hesse-Nassau,1868-12-07,Nazi Germany,Kingdom of Prussia,province of Prussia,2688922
Nassau Province,1944-07-01,Nazi Germany,American Occupation Zone,province of Prussia,1700000
Province of Saxony,1815-04-30,Prussia,Free State of Prussia,province of Prussia,3618458
Kurhessen Province,1944-07-01,Nazi Germany,Free State of Prussia,province of Prussia,900000
Province of Schleswig-Holstein,1867-01-01,Prussia,Free State of Prussia,province of Prussia,1589
West Prussia,1773-01-01,Prussia,Free State of Prussia,province of Prussia,1703474
