col0,col1,col2,col3
Tropical Depression Twelve-E,1992-08-13,tropical depression,1992 Pacific hurricane season
Tropical Depression Two-E,1992-06-18,tropical depression,1992 Pacific hurricane season
Tropical Depression Teen-E,1991-09-14,tropical depression,1991 Pacific hurricane season
Tropical Depression Five-E,1991-06-30,tropical depression,1991 Pacific hurricane season
Tropical Depression Eighteen-E,1990-09-12,tropical depression,1990 Pacific hurricane season
Tropical Depression Twelve-E,1990-08-19,tropical depression,1990 Pacific hurricane season
Tropical Depression Two-C,1990-08-13,tropical depression,1990 Pacific hurricane season
Tropical Depression Eleven-E,1990-07-26,tropical depression,1990 Pacific hurricane season
Tropical Depression Six-E,1990-07-03,tropical depression,1990 Pacific hurricane season
Tropical Depression Twenty-E,1988-10-12,tropical depression,1988 Pacific hurricane season
