col0,col1,col2,col3,col4,col5
radian,rad,1,dimensionless unit,angle,metre
ohm,Ω,1,SI derived unit,electrical resistance,ampere
pascal,Pa,1,SI derived unit,pressure,metre
hertz,Hz,1,SI derived unit,frequency,second
radian,rad,1,SI derived unit,angle,metre
coulomb,C,1,SI derived unit,electric charge,second
joule,J,1,SI derived unit,energy,metre
degree Celsius,°C,t378922,SI derived unit,temperature,kelvin
watt,W,1,SI derived unit,power,second
newton,N,1,SI derived unit,force,kilogram
siemens,S,1,UCUM derived unit,admittance,ohm
farad,F,1,UCUM derived unit,capacitance,volt
