col0,col1,col2,col3,col4,col5
ESO-HA 1497,Orion,LDN 1641,14420,3248,26.988117
V* V846 Ori,Orion,LDN 1641,7300,3473,22.57124
2MASS J05345744-0619331,Orion,LDN 1641,10020,3341,24.084467
2MASS J05355512-0610093,Orion,LDN 1641,8670,3063,18.701578
V* V832 Ori,Orion,LDN 1641,14800,3558,19.951666
2MASS J05353270-0630181,Orion,LDN 1641,9440,3371,26.835873
V* V2446 Ori,Orion,NAME Orion Nebula Cluster,11350,3612,22.209156
2MASS J05343875-0608229,Orion,NAME Orion Nebula Cluster,9750,3257,26.357838
V* AA Ori,Orion,NAME Orion Nebula Cluster,20560,4600,23.328402
V* XY Ori,Orion,NAME Orion Nebula Cluster,6410,3363,25.179193
2MASS J05342675-0541573,Orion,NAME Orion Nebula Cluster,7620,3364,25.713243
