col0,col1,col2,col3,col4,col5,col6
Kingsbury County,United States of America,county of South Dakota,De Smet,5065,1873-01-01,De Smet
McCook County,United States of America,county of South Dakota,Salem,5654,1873-01-01,Salem
Stanley County,United States of America,county of South Dakota,Fort Pierre,2981,1873-01-01,Fort Pierre
Turner County,United States of America,county of South Dakota,Parker,8361,1871-01-01,Parker
Roberts County,United States of America,county of South Dakota,Sisseton,10251,1883-01-01,Sisseton
Meade County,United States of America,county of South Dakota,Sturgis,27202,1889-01-01,Sturgis
Sully County,United States of America,county of South Dakota,Onida,1437,1909-01-01,Onida
Mellette County,United States of America,county of South Dakota,White River,2081,1909-01-01,White River
Pennington County,United States of America,county of South Dakota,Rapid City,105761,1875-01-01,Rapid City
Lyman County,United States of America,county of South Dakota,Kennebec,3892,1873-01-01,Kennebec
Lake County,United States of America,county of South Dakota,Madison,12055,1873-01-01,Madison
Gregory County,United States of America,county of South Dakota,Burke,4242,1862-01-01,Burke
Sanborn County,United States of America,county of South Dakota,Woonsocket,2324,1883-01-01,Woonsocket
Hamlin County,United States of America,county of South Dakota,Hayti,5961,1873-01-01,Hayti
