col0,col1,col2,col3
Decoration For Impeccable Service,1994-03-02,Russia,award badge
Odznaka honorowa „Zasłużony Pracownik Morza”,1996-05-11,Poland,decoration
Hero of Labour of the Russian Federation,2013-01-01,Russia,decoration
Medalla Plus Ultra,1926-01-01,Spain,decoration
Long Military Service Cross,1958-12-26,Spain,decoration
Cruz Fidélitas,2007-07-25,Spain,decoration
People's Artist of the Republic of Bashkortostan,1996-04-18,Russia,decoration
Medal of the Order of Parental Glory,2010-09-07,Russia,decoration
Isitwalandwe Medal,1955-01-01,South Africa,decoration
"Medal ""For Bravery Before the Enemy""",1940-12-20,Czechoslovakia,decoration
Siberian Exiles Cross,2003-10-17,Poland,decoration
Silesian Uprising Cross,1946-10-18,Poland,decoration
Decoration For Impeccable Service,1994-03-02,Russia,decoration
Operational Service Medal for Afghanistan,2003-01-01,United Kingdom,decoration
Medal for services in conducting the population census,2002-10-14,Russia,decoration
