col0,col1,col2,col3,col4
Island Beach State Park,New Jersey,New Jersey state park,3003,New Jersey Division of Parks and Forestry
Hopatcong State Park,New Jersey,New Jersey state park,163,New Jersey Division of Parks and Forestry
Hacklebarney State Park,New Jersey,New Jersey state park,1186,New Jersey Division of Parks and Forestry
Fort Mott,New Jersey,New Jersey state park,124,New Jersey Division of Parks and Forestry
Double Trouble State Park,Ocean County,New Jersey state park,8495,New Jersey Division of Parks and Forestry
Delaware and Raritan Canal State Park,Somerset County,New Jersey state park,6595,New Jersey Division of Parks and Forestry
Corson's Inlet State Park,New Jersey,New Jersey state park,341,New Jersey Division of Parks and Forestry
Cheesequake State Park,New Jersey,New Jersey state park,1610,New Jersey Division of Parks and Forestry
Cape May Point State Park,Cape May Point,New Jersey state park,244,New Jersey Division of Parks and Forestry
Barnegat Lighthouse State Park,Barnegat Light,New Jersey state park,32,New Jersey Division of Parks and Forestry
Allamuchy Mountain State Park,New Jersey,New Jersey state park,9092,New Jersey Division of Parks and Forestry
