col0,col1,col2,col3
Differential Complex,Manierre Dawson,Differential Complex,31.8
Rho I,Jack Whitten,Rho I,213.20000000000002
Rooftop,Hughie Lee-Smith,Rooftop,63.5
Portrait of Ezra Davenport,Clarence Carter,Portrait of Ezra Davenport,90.2
The Furnace,Carl Gaertner,The Furnace,104.80000000000001
Our Lady of Good Counsel,Bartolomé Pérez,Our Lady of Good Counsel,26
Go Down Death,Aaron Douglas,Go Down Death,91.5
Tiger Hunt of Raja Ram Singh II,anonymous,Tiger Hunt of Raja Ram Singh II,48.9
Madame Nicolas Louis Faret,Martin Drolling,Madame Nicolas Louis Faret,16.5
Nicolas Louis Faret,Martin Drolling,Nicolas Louis Faret,16.5
Nicolas Louis Faret and Madame Nicolas Louis Faret,Martin Drolling,Nicolas Louis Faret and Madame Nicolas Louis Faret,16.5
Evasion,Jared French,Evasion,29.2
