col0,col1,col2,col3
Station of the Passion in Rua da Ponte Seca,Ouro Preto,stations of the cross,Heritage of Portuguese Influence
Passos da freguesia de Sao Joao da Foz do Douro,"Aldoar, Foz do Douro e Nevogilde",stations of the cross,Immovable Cultural Heritage of Municipal Interest
Kreuzweg in Schnaittach,Schnaittach,stations of the cross,architectural heritage monument in Bavaria
Kreuzweg in Schnaittach,Schnaittach,stations of the cross,architectural heritage monument in Bavaria
Calvary in Bergkirche in Eisenstadt,Eisenstadt,stations of the cross,Denkmalgeschütztes Objekt
Rosary Haiming - Silz,Silz,stations of the cross,Denkmalgeschütztes Objekt
Kalvarienberg Imst,Imst,stations of the cross,Denkmalgeschütztes Objekt
11 Kreuzwegkapellen Flaurling,Flaurling,stations of the cross,Denkmalgeschütztes Objekt
Kreuzweg und Lourdesgrotte Ravensburg,Ravensburg,stations of the cross,Kulturdenkmal
Passos da freguesia de Sao Joao da Foz do Douro,"Aldoar, Foz do Douro e Nevogilde",cultural heritage,Immovable Cultural Heritage of Municipal Interest
Calvary in Bergkirche in Eisenstadt,Eisenstadt,chapel,Denkmalgeschütztes Objekt
Kreuzweg und Lourdesgrotte Ravensburg,Ravensburg,park,Kulturdenkmal
