col0,col1,col2,col3,col4
Cauca Department,29308,Colombia,Popayán,Tolima Department
Quindío Department,1845,Colombia,Armenia,Tolima Department
Caldas Department,7888,Colombia,Manizales,Tolima Department
Risaralda Department,3600,Colombia,Pereira,Tolima Department
Valle del Cauca Department,22140,Colombia,Cali,Tolima Department
Cundinamarca Department,22623,Colombia,La gran bretaña,Tolima Department
Boyacá Department,23189,Colombia,Tunja,Norte de Santander Department
Cauca Department,29308,Colombia,Popayán,Nariño Department
Amazonas Department,109665,Colombia,Leticia,Loreto
Bolívar Department,25978,Colombia,Cartagena,Magdalena Department
Atlántico Department,3388,Colombia,Barranquilla,Magdalena Department
Arauca Department,23818,Colombia,Arauca,Apure
Boyacá Department,23189,Colombia,Tunja,Apure
