col0,col1,col2,col3
openSUSE,SUSE Linux,KDE,GNU General Public License
Knoppix,Debian,KDE,GNU General Public License
Linux Mint,Debian,KDE,GNU General Public License
CentOS,Red Hat Enterprise Linux,KDE,GNU General Public License
Oracle Linux,Red Hat Enterprise Linux,KDE,GNU General Public License
Sabayon Linux,Gentoo Linux,KDE,GNU General Public License
Linux Mint,Ubuntu,KDE,GNU General Public License
Xubuntu,Ubuntu,Xfce,free software
OpenMandriva,ROSA Linux,KDE,GPL
KDE neon,Ubuntu,KDE Plasma 5,GNU General Public License
Antergos,Arch Linux,Openbox,GNU General Public License
Astra Linux,Debian,twm,GNU General Public License
