col0,col1,col2,col3,col4
Roth-Steyr M1907,weapon model,99000,semi-automatic pistol,Karel Krnka
Schwarzlose machine gun,weapon model,43000,medium machine gun,Andreas Wilhelm Schwarzlose
ZiS-2,weapon model,10016,57 mm anti-tank gun,Nizhny Novgorod Machine-building Plant
Steyr M1912,weapon model,281500,semi-automatic pistol,Karel Krnka
Schneider 105 mm Model 1913 Canon,weapon model,1600,field gun,Schneider et Cie
SKS,weapon model,15000000,semi-automatic rifle,Sergei Gavrilovich Simonov
DShK,weapon model,1000000,heavy machine gun,Vasily Degtyaryov
AKM,weapon model,10278300,assault rifle,Mikhail Kalashnikov
FAL,weapon model,2000000,battle rifle,Dieudonné Saive
122 mm gun M1931/37,weapon model,2450,field gun,Motovilikha Plants
Gatling gun,weapon model,13,multiple barrel firearm,Richard Jordan Gatling
85 mm divisional gun D-44,weapon model,10800,field gun,Fyodor Petrov
