col0,col1,col2,col3
Argyll,United Kingdom,The Nuttall Encyclopædia,Perthshire
Aberdeenshire,United Kingdom,Brockhaus and Efron Encyclopedic Dictionary,Perthshire
Inverness-shire,United Kingdom,Brockhaus and Efron Encyclopedic Dictionary,Perthshire
Stirlingshire,United Kingdom,Brockhaus and Efron Encyclopedic Dictionary,Perthshire
Argyll,United Kingdom,Brockhaus and Efron Encyclopedic Dictionary,Perthshire
Aberdeenshire,United Kingdom,Brockhaus and Efron Encyclopedic Dictionary,Angus
Kincardineshire,United Kingdom,Brockhaus and Efron Encyclopedic Dictionary,Angus
Peeblesshire,United Kingdom,Brockhaus and Efron Encyclopedic Dictionary,Midlothian
Selkirkshire,United Kingdom,Brockhaus and Efron Encyclopedic Dictionary,Midlothian
Roxburghshire,United Kingdom,Brockhaus and Efron Encyclopedic Dictionary,Midlothian
