col0,col1,col2,col3,col4,col5
KGBeast,DC Universe,male,Arrow,Jim Aparo,intelligence agent
Robotman,DC Universe,male,Batman: The Brave and the Bold,Arnold Drake,superhero
Cyborg,DC Extended Universe,male,Batman v Superman: Dawn of Justice,David S. Goyer,superhero
KGBeast,DC Universe,male,Arrow,Jim Aparo,mercenary
Alita,World of Battle Angel Alita,female,Battle Angel Alita,Yukito Kishiro,singer
Cyborg,DC Extended Universe,male,Batman v Superman: Dawn of Justice,David S. Goyer,student
T-3000,Terminator,male,Terminator Genisys,Laeta Kalogridis,architect
Cable,Marvel universe,male,Marvel vs. Capcom 2: New Age of Heroes,Louise Simonson,government agent
Russian,Marvel universe,male,The Punisher,Garth Ennis,contract killer
Cable,Marvel universe,male,Marvel vs. Capcom 2: New Age of Heroes,Rob Liefeld,superhero
