col0,col1,col2,col3
Stalag 304,prisoner-of-war camp,Zeithain,Germany
Oflag VI C,prisoner-of-war camp,Osnabrück,Germany
Halbmondlager,prisoner-of-war camp,Teltow-Fläming District,Germany
Prisoner Of War Camp Quedlinburg,prisoner-of-war camp,Quedlinburg,Germany
Feld des Jammers,prisoner-of-war camp,Rhineland-Palatinate,Germany
Walchum concentration camp,prisoner-of-war camp,Walchum,Germany
Stalag VI C Bathorn concentration camp,prisoner-of-war camp,Hoogstede,Germany
Oflag IV-B Koenigstein,prisoner-of-war camp,Königstein,Germany
Stalag VII-A,prisoner-of-war camp,Moosburg an der Isar,Germany
Camp Ashcan,prisoner-of-war camp,Mondorf-les-Bains,Luxembourg
Stalag VIII-B,prisoner-of-war camp,Łambinowice,Poland
Stalag VI A Hemer,prisoner-of-war camp,Hemer,Germany
Camp Fünfeichen,prisoner-of-war camp,Neubrandenburg,Germany
Oflag VI-B,prisoner-of-war camp,North Rhine-Westphalia,Germany
Oflag VI-A,prisoner-of-war camp,Soest,Germany
