col0,col1,col2,col3,col4
Mexico,Mexican,Mestizos in Mexico,Latin America,right
Egypt,Egyptian,Egyptians,Middle East,right
Mexico,Mexican,Mestizos in Mexico,North America,right
Nigeria,Nigerian,Hausa,West Africa,right
Uganda,Ugandan,Acholi people,East Africa,left
Czech Republic,Czech,Czechs,Eastern Europe,right
Democratic Republic of the Congo,Congolese,Kongo people,Middle Africa,right
Tunisia,Tunisian,Arabs,North Africa,right
Turkey,Turkish,Kurds,Middle East,right
Canada,Canadian,First Nations,North America,right
