col0,col1,col2,col3,col4
2003 World Rowing Junior Championships,2003-01-01,2002 World Rowing Junior Championships,2003-08-05,World Rowing Junior Championships
2002 World Rowing Junior Championships,2002-01-01,2001 World Rowing Junior Championships,2002-08-07,World Rowing Junior Championships
2001 World Rowing Junior Championships,2001-01-01,2000 World Rowing Junior Championships,2001-08-07,World Rowing Junior Championships
2000 World Rowing Junior Championships,2000-01-01,1999 World Rowing Junior Championships,2000-08-01,World Rowing Junior Championships
1999 World Rowing Junior Championships,1999-01-01,1998 World Rowing Junior Championships,1999-08-05,World Rowing Junior Championships
1998 World Rowing Junior Championships,1998-01-01,1997 World Rowing Junior Championships,1998-08-06,World Rowing Junior Championships
1997 World Rowing Junior Championships,1997-01-01,1996 World Rowing Junior Championships,1997-08-06,World Rowing Junior Championships
1996 World Rowing Junior Championships,1996-01-01,1995 World Rowing Junior Championships,1996-08-05,World Rowing Junior Championships
1995 World Rowing Junior Championships,1995-01-01,1994 World Rowing Junior Championships,1995-08-01,World Rowing Junior Championships
1994 World Rowing Junior Championships,1994-01-01,1993 World Rowing Junior Championships,1994-08-02,World Rowing Junior Championships
1993 World Rowing Junior Championships,1993-01-01,1992 World Rowing Junior Championships,1993-08-04,World Rowing Junior Championships
1992 World Rowing Junior Championships,1992-01-01,1991 World Rowing Junior Championships,1992-08-12,World Rowing Junior Championships
1991 World Rowing Junior Championships,1991-01-01,1990 World Rowing Junior Championships,1991-08-01,World Rowing Junior Championships
1990 World Rowing Junior Championships,1990-01-01,1989 World Rowing Junior Championships,1990-08-01,World Rowing Junior Championships
