col0,col1,col2,col3
Iloilo,Miagao,UTC+08:00,Western Visayas
Laguna,Alaminos,UTC+08:00,Calabarzon
Isabela,San Pablo,UTC+08:00,Cagayan Valley
Ifugao,Aguinaldo,UTC+08:00,Cordillera Administrative Region
Ilocos Norte,Adams,UTC+08:00,Ilocos Region
Tawi-Tawi,Languyan,UTC+08:00,Bangsamoro
Zamboanga del Norte,Dapitan,UTC+08:00,Zamboanga Peninsula
Zamboanga del Sur,Pagadian,UTC+08:00,Zamboanga Peninsula
Zamboanga del Norte,Sindangan,UTC+08:00,Zamboanga Peninsula
Cebu,Alcantara,Philippine Standard Time,Central Visayas
