col0,col1,col2,col3
Burgoose,Australia,Western Australia,457
Burnakura,Australia,Western Australia,476
Burra Burra Mine,Australia,Western Australia,487
Juana,Chile,Huasco Province,1265
Juana,Chile,Copiapó Province,1437
Juana,Chile,Copiapó Province,1177
Guatulame,Chile,Coquimbo Region,763
Planta Hornos,Chile,Coquimbo Region,1154
Juan Soldado,Chile,Coquimbo Region,73
Jolie,Chile,Coquimbo Region,891
La Coipa,Chile,Coquimbo Region,1963
La Chica,Chile,Coquimbo Region,1071
La Carmelita,Chile,Coquimbo Region,966
