col0,col1,col2,col3
23rd César Awards,Théâtre des Champs-Élysées,22nd César Awards,Juliette Binoche
3rd César Awards,Salle Pleyel,2nd César Awards,Jeanne Moreau
6th César Awards,Palais des congrès de Paris,5th César Awards,Yves Montand
18th César Awards,Théâtre des Champs-Élysées,17th César Awards,Marcello Mastroianni
13th César Awards,Palais des congrès de Paris,12th César Awards,Miloš Forman
43rd César Awards,Salle Pleyel,42nd César Awards,Vanessa Paradis
7th César Awards,Salle Pleyel,6th César Awards,Orson Welles
35th César Awards,Théâtre du Châtelet,34th César Awards,Marion Cotillard
39th César Awards,Salle Pleyel,38th César Awards,François Cluzet
40th César Awards,Salle Pleyel,39th César Awards,Dany Boon
38th César Awards,Salle Pleyel,37th César Awards,Jamel Debbouze
