col0,col1,col2,col3,col4
Chasuble Fragment with Realistic Animals,textile,lampas weave,Cleveland Museum of Art Open Access project,Chasuble Fragment with Realistic Animals
Curtain Fragment with Galloping Horse,textile,plain weave,Cleveland Museum of Art Open Access project,Curtain Fragment with Galloping Horse
Resist-Dyed Hanging with Biblical Scenes,textile,resist dyeing,Cleveland Museum of Art Open Access project,Resist-Dyed Hanging with Biblical Scenes
"Fragment with stars in stacked squares, from a dalmatic of San Valero",textile,double weaving,Cleveland Museum of Art Open Access project,"Fragment with stars in stacked squares, from a dalmatic of San Valero"
Cloth of gold with felines and eagles,textile,lampas weave,Cleveland Museum of Art Open Access project,Cloth of gold with felines and eagles
"Tigers Chasing Deer, with Dragon",textile,tapestry weaving,Cleveland Museum of Art Open Access project,"Tigers Chasing Deer, with Dragon"
Fragment with Satyr and Maenad,textile,plain weave,Cleveland Museum of Art Open Access project,Fragment with Satyr and Maenad
Ornamental Square from a Tunic,textile,supplementary weaving,Cleveland Museum of Art Open Access project,Ornamental Square from a Tunic
"Roundel, Segmentum from a Tunic",textile,tapestry weaving,Cleveland Museum of Art Open Access project,"Roundel, Segmentum from a Tunic"
Wall Covering with Classical Figure,wall covering,embroidery,Cleveland Museum of Art Open Access project,Wall Covering with Classical Figure
Neck Ornament,textile artwork,beading,Cleveland Museum of Art Open Access project,Neck Ornament
Textile with Tiny Leaves,textile artwork,plain weave,Cleveland Museum of Art Open Access project,Textile with Tiny Leaves
Brocade with Lotus Flowers,textile artwork,plain weave,Cleveland Museum of Art Open Access project,Brocade with Lotus Flowers
Fertility Figure,textile artwork,beading,Cleveland Museum of Art Open Access project,Fertility Figure
Fragmentary Chasuble with Woven Orphrey Band,textile artwork,embroidery,Cleveland Museum of Art Open Access project,Fragmentary Chasuble with Woven Orphrey Band
