col0,col1,col2,col3,col4
Pyxis,Armenian Soviet Encyclopedia,compass,Hydra,221
Equuleus,Armenian Soviet Encyclopedia,foal,Aquarius,72
Auriga,Brockhaus and Efron Encyclopedic Dictionary,auriga,Taurus,657
Phoenix,Brockhaus and Efron Encyclopedic Dictionary,phoenix,Tucana,469
Indus,Armenian Soviet Encyclopedia,Indigenous peoples of America,Tucana,294
Phoenix,Brockhaus and Efron Encyclopedic Dictionary,phoenix,Grus,469
Indus,Armenian Soviet Encyclopedia,Indigenous peoples of America,Telescopium,294
Carina,Armenian Soviet Encyclopedia,Argo,Vela,494
Pyxis,Armenian Soviet Encyclopedia,compass,Vela,221
Lyra,Brockhaus and Efron Encyclopedic Dictionary,lyre,Vulpecula,286.5
Indus,Armenian Soviet Encyclopedia,Indigenous peoples of America,Pavo,294
Auriga,Brockhaus and Efron Encyclopedic Dictionary,auriga,Perseus,657
Indus,Armenian Soviet Encyclopedia,Indigenous peoples of America,Microscopium,294
Pictor,Armenian Soviet Encyclopedia,easel,Caelum,247
