col0,col1,col2,col3,col4
Early Man,English,89,Aardman Animations,James Higginson
Wallace & Gromit: The Curse of the Were-Rabbit,English,85,DreamWorks Animation,Bob Baker
The Wrong Trousers,English,30,Aardman Animations,Bob Baker
A Matter of Loaf and Death,English,30,Aardman Animations,Bob Baker
Wallace & Gromit: The Curse of the Were-Rabbit,English,85,Aardman Animations,Bob Baker
The Wrong Trousers,Spanish,30,Aardman Animations,Bob Baker
Wallace & Gromit: The Curse of the Were-Rabbit,English,85,DreamWorks Animation,Mark Burton
Early Man,English,89,Aardman Animations,Mark Burton
Wallace & Gromit: The Curse of the Were-Rabbit,English,85,Aardman Animations,Mark Burton
Chicken Run,English,81,DreamWorks,John O'Farrell
Last Year's Snow Was Falling,Russian,1945,Studio Ekran,Sergei Ivanov
Flushed Away,English,84,Aardman Animations,Sam Fell
Wallace & Gromit: The Curse of the Were-Rabbit,English,85,Aardman Animations,Steve Box
Flushed Away,English,84,Aardman Animations,Peter Lord
Break,no linguistic content,10,Soyuzmultfilm,Garri Bardin
