col0,col1,col2,col3
mouse chromosome 8,8,mouse chromosome 9,129401213
mouse chromosome 7,7,mouse chromosome 8,145441459
mouse chromosome 6,6,mouse chromosome 7,149736546
mouse chromosome 5,5,mouse chromosome 6,151834684
mouse chromosome 4,4,mouse chromosome 5,156508116
mouse chromosome 3,3,mouse chromosome 4,160039680
mouse chromosome 2,2,mouse chromosome 3,182113224
human chromosome 10,10,human chromosome 11,133797422
human chromosome 9,9,human chromosome 10,138394717
human chromosome 8,8,human chromosome 9,145138636
human chromosome 3,3,human chromosome 4,198295559
human chromosome 21,21,human chromosome 22,46709983
human chromosome 20,20,human chromosome 21,64444167
