col0,col1,col2,col3,col4,col5
Alec Holland,White Lantern Corps,Len Wein,DC Universe,Swamp Thing,Alec Holland
Hippolyta,All-Star Squadron,H. G. Peter,DC Universe,DC Super Hero Girls: Hero of the Year,Hippolyta
Alec Holland,White Lantern Corps,Len Wein,DC Universe,Injustice 2,Alec Holland
Hippolyta,All-Star Squadron,H. G. Peter,DC Universe,Justice League,Hippolyta
Zeus,Olympian Gods,George Pérez,DC Universe,Justice League,Zeus
Steppenwolf,Darkseid's Elite,Jack Kirby,DC Universe,Justice League,Steppenwolf
Hippolyta,All-Star Squadron,H. G. Peter,DC Universe,Super Friends,Hippolyta
Steppenwolf,Darkseid's Elite,Jack Kirby,DC Universe,Batman v Superman: Dawn of Justice,Steppenwolf
Hippolyta,All-Star Squadron,H. G. Peter,DC Universe,Wonder Woman,Hippolyta
Alec Holland,White Lantern Corps,Len Wein,DC Universe,Swamp Thing,Alec Holland
Hippolyta,All-Star Squadron,H. G. Peter,DC Universe,Justice League Unlimited,Hippolyta
Alec Holland,White Lantern Corps,Len Wein,DC Universe,The Return of Swamp Thing,Alec Holland
Hippolyta,All-Star Squadron,H. G. Peter,DC Universe,Challenge of the Super Friends,Hippolyta
Zeus,Olympian Gods,George Pérez,DC Universe,Challenge of the Super Friends,Zeus
