col0,col1,col2,col3,col4,col5,col6,col7
yttrium-108,-37297,25,39,zirconium-107,107.95996,69,isotope of yttrium
yttrium-107,-42364,41,39,zirconium-107,106.95452,68,isotope of yttrium
yttrium-106,-46053,62,39,zirconium-106,105.95056,67,isotope of yttrium
yttrium-105,-51270.361,85,39,zirconium-104,104.944959,66,isotope of yttrium
yttrium-104,-54064,197,39,zirconium-103,103.94196,65,isotope of yttrium
yttrium-103,-58457.575,0.23,39,zirconium-102,102.937243208,64,isotope of yttrium
yttrium-102,-61173.177,0.298,39,zirconium-101,101.934327889,63,isotope of yttrium
yttrium-101,-65061.002,0.45,39,zirconium-100,100.930154138,62,isotope of yttrium
yttrium-100,-67327.396,735,39,zirconium-99,99.927721063,61,isotope of yttrium
yttrium-99,-70649.825,1.484,39,zirconium-98,98.924154288,60,isotope of yttrium
