col0,col1,col2,col3,col4
Lazio,5879082,Province of Viterbo,UTC+02:00,17236
Veneto,4905854,Province of Venice,UTC+02:00,18339
Friuli–Venezia Giulia,1215220,Province of Trieste,UTC+02:00,7862.3
Veneto,4905854,Province of Treviso,UTC+02:00,18339
Umbria,882015,Province of Terni,UTC+02:00,8456
Abruzzo,1308451,Province of Teramo,UTC+02:00,10831.84
Tuscany,3729641,Province of Siena,UTC+02:00,22987.04
Liguria,1550640,Province of Savona,UTC+02:00,5422
Veneto,4905854,Province of Rovigo,UTC+02:00,18339
Lazio,5879082,Province of Rieti,UTC+02:00,17236
Tuscany,3729641,Province of Prato,UTC+02:00,22987.04
Friuli–Venezia Giulia,1215220,Province of Pordenone,UTC+02:00,7862.3
Tuscany,3729641,Province of Pisa,UTC+02:00,22987.04
Abruzzo,1308451,Province of Pescara,UTC+02:00,10831.84
