col0,col1,col2,col3
Puerto Rico Highway 501,road,7,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 500,road,1,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 182,road,14,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 164,road,16.4,Puerto Rico Highways and Transportation Authority
Las Américas Avenue,road,4.8,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 159,road,20.6,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 148,road,0.79,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 142,road,8.2,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 139,road,24.8,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 133,road,1.2,Puerto Rico Highways and Transportation Authority
Puerto Rico Highway 123,road,82,Puerto Rico Highways and Transportation Authority
Ruta Panorámica,road,167,Puerto Rico Highways and Transportation Authority
