col0,col1,col2,col3
Thanksgiving Oil Field,Duval County,207,oil field
Texpac Oil Field,Gaines County,1117,oil field
Concho Bluff Oil Field,Crane County,881,oil field
Concho Bluff North Oil Field,Upton County,878,oil field
Texana Oil Field,Jackson County,13,oil field
Tex Hamon Oil Field,Dawson County,872,oil field
Terrell Point Oil Field,Goliad County,35,oil field
Tenney Creek Oil Field,Caldwell County,116,oil field
Tehuacana Oil Field,Limestone County,142,oil field
Cold Creek Oil Field,Mobile County,52,oil field
Cogdell Oil Field,Kent County,667,oil field
Taylor-Link Oil and Gas Field,Pecos County,769,oil field
Taylor-Ina Oil Field,Medina County,229,oil field
Coal Fire Creek Gas Field,Pickens County,132,oil field
Tatum Gas Field,Rusk County,105,oil field
