col0,col1,col2,col3
captopril,hypertension,ACE inhibitor,Angiotensin I converting enzyme
dinoprostone,uterine cancer,prostaglandins,Prostaglandin E receptor 1
captopril,hypertension,heterocyclic compound,Angiotensin I converting enzyme
cetirizine,sinusitis,carboxylic acid,Histamine receptor H1
captopril,hypertension,carboxylic acid,Angiotensin I converting enzyme
levocetirizine,urticaria,carboxylic acid,Histamine receptor H1
Fluvastatin,arteriosclerosis,carboxylic acid,3-hydroxy-3-methylglutaryl-CoA reductase
dinoprostone,uterine disease,carboxylic acid,Prostaglandin E receptor 2 (subtype EP2)
cerivastatin,arteriosclerosis,medication,3-hydroxy-3-methylglutaryl-CoA reductase
cetirizine,sinusitis,medication,Histamine receptor H1
captopril,hypertension,medication,Angiotensin I converting enzyme
levocetirizine,urticaria,medication,Histamine receptor H1
