col0,col1,col2,col3,col4
"Kilgerran Castle, Pembrokeshire",William Clarke,Samuel Rush Meyrick,60,1811-01-01
"Cilgerran Castle, Pembrokeshire","Sherwood, Neely, and Jones",Samuel Rush Meyrick,60,1811-01-01
Pont Aberglaslyn,"Smith, Elder & Co.",Samuel Rostill Lines,221,1855-01-01
"Falls Of The Ogwen, Nant Frangon","Smith, Elder & Co.",Samuel Rostill Lines,220,1840-01-01
West view of Oyster-Mouth castle and village,Francis Jukes,Samuel Middiman,230,1792-01-01
West view of the town and bay of Swansea,Francis Jukes,Samuel Middiman,236,1792-01-01
St. David's Cathedral: view from the S.E,Richard Mason,Orlando Jewitt,110,1852-01-01
Pride. The Schooner Yacht Wyvern R.Y.S. 205 tons,Samuel William Fores,Nicholas Matthews Condy,310,1849-01-01
"The west prospect of Erthig in Denbighshire,the Seat of Simon Yorke Esqr",Thomas Badeslade,Thomas Badeslade,398,1750-01-01
Market at Aberystwith,Robert Faulder,Samuel Ireland,126,1797-01-01
"New Town, Montgomeryshire",G. and W. B. Whittaker,Samuel Ireland,111,1825-01-01
Landinam,G. and W. B. Whittaker,Samuel Ireland,112,1824-01-01
"Ruins of Montgomery Castle, from the Severn",G. and W. B. Whittaker,Samuel Ireland,110,1823-01-01
"Caldecot Castle, Monmouthshire",G. and W. B. Whittaker,Samuel Ireland,111,1820-01-01
Llandino Bridge,G. and W. B. Whittaker,Samuel Ireland,111,1820-01-01
