col0,col1,col2,col3
"La Payunia, Campos Volcánicos Llancanelo y Payún Matrú",Argentina,Tentative World Heritage Site,"object represents major stages of earth's history, geological processes"
Gondwana Rainforests,Australia,Tentative World Heritage Site,"object represents major stages of earth's history, geological processes"
Great Sandy World Heritage Area,Australia,Tentative World Heritage Site,"object represents major stages of earth's history, geological processes"
Serra da Capivara National Park and Permanent Preservation Areas,Brazil,Tentative World Heritage Site,"object represents major stages of earth's history, geological processes"
Ivvavik / Vuntut / Herschel Island,Canada,Tentative World Heritage Site,"object represents major stages of earth's history, geological processes"
Boumba Bek and Nki national parks complex,Cameroon,Tentative World Heritage Site,natural phenomena or areas of exceptional natural beauty
Corcovado National Park and Isla del Caño Biological Reserve,Costa Rica,Tentative World Heritage Site,natural phenomena or areas of exceptional natural beauty
The Manglares Route of Pacific Coast of Guatemala,Guatemala,Tentative World Heritage Site,natural phenomena or areas of exceptional natural beauty
"The Green Route of Verapaz, Guatemala",Guatemala,Tentative World Heritage Site,natural phenomena or areas of exceptional natural beauty
Paraguayan Pantanal,Paraguay,Tentative World Heritage Site,natural phenomena or areas of exceptional natural beauty
