col0,col1,col2,col3,col4,col5
"Through the Past, Darkly",stereo,Honky Tonk Women,1969-09-13,"Through the Past, Darkly (Big Hits Vol. 2)","33 RPM 12"" vinyl"
"Through the Past, Darkly",stereo,Honky Tonk Women,1969-11-01,"Through the Past, Darkly (Big Hits Vol. 2)","33 RPM 12"" vinyl"
"Through the Past, Darkly",gatefold cover,Street Fighting Man,1969-09-13,"Through the Past, Darkly (Big Hits Vol. 2)","33 RPM 12"" vinyl"
"Through the Past, Darkly",gatefold cover,Street Fighting Man,1969-11-01,"Through the Past, Darkly (Big Hits Vol. 2)","33 RPM 12"" vinyl"
"Through the Past, Darkly",stereo,Street Fighting Man,1969-09-13,"Through the Past, Darkly (Big Hits Vol. 2)","33 RPM 12"" vinyl"
"Through the Past, Darkly",stereo,Street Fighting Man,1969-11-01,"Through the Past, Darkly (Big Hits Vol. 2)","33 RPM 12"" vinyl"
"Through the Past, Darkly",gatefold cover,Mother's Little Helper,1969-09-13,"Through the Past, Darkly (Big Hits Vol. 2)","33 RPM 12"" vinyl"
"Through the Past, Darkly",gatefold cover,Mother's Little Helper,1969-11-01,"Through the Past, Darkly (Big Hits Vol. 2)","33 RPM 12"" vinyl"
"Through the Past, Darkly",stereo,Mother's Little Helper,1969-09-13,"Through the Past, Darkly (Big Hits Vol. 2)","33 RPM 12"" vinyl"
"Through the Past, Darkly",stereo,Mother's Little Helper,1969-11-01,"Through the Past, Darkly (Big Hits Vol. 2)","33 RPM 12"" vinyl"
The Inn of the Sixth Happiness – Original Film Soundtrack,stereo,This Old Man,1958-01-01,The Inn of the Sixth Happiness – Original Film Soundtrack,"33 RPM 12"" vinyl"
Surprise,gatefold cover,Mama Do,1973-03-10,Surprise,"33 RPM 12"" vinyl"
Wess & Dori Ghezzi,gatefold cover,Non piove mai in California,1973-01-01,Wess & Dori Ghezzi,"33 RPM 12"" vinyl"
It Never Rains in Southern California,gatefold cover,The Air That I Breathe,1972-01-01,It Never Rains in Southern California,"33 RPM 12"" vinyl"
"Parsley, Sage, Rosemary and Thyme",mono,"For Emily, Whenever I May Find Her",1966-10-10,"Parsley, Sage, Rosemary and Thyme","33 RPM 12"" vinyl"
