col0,col1,col2,col3
Sabastet the barber-E 11673,Ancient Egypt,18.9,barber
Falcon-headed god-MAHG MF 1308,Ancient Egypt,35,Horus
Portrait of Akhenaton-MAHG 22011,Ancient Egypt,23,Akhenaten
Stele of Hat-MAHG 9312,Ancient Egypt,21,Isis
Amon giving life to a worshiper-MAHG Eg 27,Ancient Egypt,54,Amun
Osiris-MAHG A 2004-54,Ancient Egypt,15.1,Osiris
Stele of the bodyguard of King Ioui-MAHG D 46,Ancient Egypt,91.5,Osiris
Osiris Oun-nefer-MAHG 19719,Ancient Egypt,46,Osiris
Soldiers with axes and shields-MAGH 4584 4588,Ancient Egypt,21,axe
Cup with two crocodiles and a boat-MAHG D 1183,Ancient Egypt,4,boat
Boat-shaped ensign-MAHG 26036,Ancient Egypt,23,boat
Queens Kaouit and Kemsit-MAHG 4767,Ancient Egypt,101,Kawit
