col0,col1,col2,col3
Old Town / Chinatown,bus stop,1986-09-05,2
Northwest 6th & Davis Street and Northwest 5th & Couch Street,bus stop,2009-08-01,2
North Rosa Parks Way,bus stop,2004-05-01,2
North Killingsworth Street,bus stop,2004-05-01,2
Murray North,bus stop,1999-12-04,2
Millcreek,bus stop,1999-12-04,2
Midvale Fort Union,bus stop,1999-12-04,2
Midvale Center,bus stop,1999-12-04,2
Merlo Road / Southwest 158th Avenue,bus stop,1998-09-12,2
Meadowbrook,bus stop,1999-12-04,2
Lloyd Center / Northeast 11th Avenue,bus stop,1986-09-05,2
Lents Town Center / Southeast Foster Road,bus stop,2009-09-12,2
Woods Cross,park and ride,2008-04-26,2
