col0,col1,col2,col3,col4
2019 RideLondon–Surrey Classic,Bushy Park,2019 UCI World Tour,169,2020 RideLondon–Surrey Classic
San Sebastián Classic 2019,Donostia-San Sebastian,2019 UCI World Tour,227.3,2020 Clásica de San Sebastián
2019 Eschborn–Frankfurt,Eschborn,2019 UCI World Tour,187.5,2020 Eschborn–Frankfurt
Liège–Bastogne–Liège 2019,Liège,2019 UCI World Tour,256,2020 Liège–Bastogne–Liège
Amstel Gold Race 2019,Maastricht,2019 UCI World Tour,265.7,2020 Amstel Gold Race
2019 Paris–Roubaix,Compiègne,2019 UCI World Tour,257,2020 Paris–Roubaix
2019 La Flèche Wallonne,Ans,2019 UCI World Tour,195.5,2020 La Flèche Wallonne
Dwars door Vlaanderen 2019,Roeselare,2019 UCI World Tour,182.8,Dwars door Vlaanderen 2020
2019 Gent–Wevelgem,Deinze,2019 UCI World Tour,251.5,2020 Gent–Wevelgem
2019 E3 BinckBank Classic,Harelbeke,2019 UCI World Tour,203.9,2020 E3 BinckBank Classic
2019 Three Days of Bruges–De Panne,Bruges,2019 UCI World Tour,200.3,2020 Three Days of Bruges–De Panne
Milan – San Remo 2019,Milan,2019 UCI World Tour,291,2020 Milan – San Remo
