col0,col1,col2,col3
2019 Boucles de l'Aulne,2019 UCI Europe Tour,road bicycle racing,2018 Boucles de l'Aulne
2018 Boucles de l'Aulne,2018 UCI Europe Tour,road bicycle racing,2017 Boucles de l'Aulne
2017 Boucles de l'Aulne,2017 French Road Cycling Cup,road bicycle racing,2016 Boucles de l'Aulne
2016 Boucles de l'Aulne,2016 UCI Europe Tour,road bicycle racing,2015 Boucles de l'Aulne
2015 Boucles de l'Aulne,2015 UCI Europe Tour,road bicycle racing,2014 Boucles de l'Aulne
2014 Boucles de l'Aulne,2014 UCI Europe Tour,road bicycle racing,2013 Boucles de l'Aulne
2013 Boucles de l'Aulne,2013 UCI Europe Tour,road bicycle racing,2012 Boucles de l'Aulne
2012 Boucles de l'Aulne,2012 UCI Europe Tour,road bicycle racing,2011 Boucles de l'Aulne
2011 Boucles de l'Aulne,2010–11 UCI Europe Tour,road bicycle racing,2010 Boucles de l'Aulne
2009 Boucles de l'Aulne,2008–09 UCI Europe Tour,road bicycle racing,2008 Boucles de l'Aulne
2008 Boucles de l'Aulne,2007–08 UCI Europe Tour,road bicycle racing,2007 Boucles de l'Aulne
