col0,col1,col2,col3,col4
villa d'Alésia,7,1897-01-01,rue Baillou,villa
villa Violet,5.5,1914-01-01,rue des Entrepreneurs,villa
villa Victor-Hugo,11,1904-01-01,avenue Victor-Hugo,villa
villa Thoréton,10.1,1904-01-01,rue Lecourbe,villa
villa Stendhal,12,1913-01-01,rue Stendhal,villa
villa Spontini,7.8,1884-01-01,rue Spontini,villa
villa Souchier,4,1878-01-01,rue Eugène-Delacroix,villa
villa Sommeiller,4,1890-01-01,boulevard Murat,villa
villa Santos-Dumont,6,1926-01-01,rue Santos-Dumont,villa
villa Sainte-Marie,4,1907-01-01,boulevard Mortier,villa
villa Saint-Charles,7,1869-01-01,rue Saint-Charles,villa
villa Robert-Lindet,12,1927-01-01,rue Robert-Lindet,villa
villa Riberolle,3.6,1903-01-01,cité Aubry,villa
