col0,col1,col2,col3,col4
1835 United Kingdom general election,1832 United Kingdom general election,1835-02-06,1837 United Kingdom general election,1835-01-01
1832 United Kingdom general election,1831 United Kingdom general election,1833-01-08,1835 United Kingdom general election,1832-01-01
1831 United Kingdom general election,1830 United Kingdom general election,1831-06-01,1832 United Kingdom general election,1831-01-01
1830 United Kingdom general election,1826 United Kingdom general election,1830-09-01,1831 United Kingdom general election,1830-01-01
1826 United Kingdom general election,1820 United Kingdom general election,1826-07-12,1830 United Kingdom general election,1826-01-01
1895 United Kingdom general election,1892 United Kingdom general election,1895-08-07,1900 United Kingdom general election,1895-01-01
1812 United Kingdom general election,1807 United Kingdom general election,1812-11-10,1818 United Kingdom general election,1812-01-01
1906 United Kingdom general election,1900 United Kingdom general election,1906-02-08,January 1910 United Kingdom general election,1906-01-01
1865 United Kingdom general election,1859 United Kingdom general election,1865-07-24,1868 United Kingdom general election,1865-01-01
1892 United Kingdom general election,1886 United Kingdom general election,1892-07-26,1895 United Kingdom general election,1892-01-01
