col0,col1,col2,col3,col4
2019 Taplejung helicopter crash,aircraft crash,Taplejung District,Nepal,0
2019 Saha Airlines Boeing 707 crash,aircraft crash,Karaj,Iran,1
Lion Air Flight 610,aircraft crash,Java Sea,Indonesia,0
2018 Horizon Air Q400 incident,aircraft crash,Ketron Island,United States of America,0
2018 Ju-Air Junkers Ju 52 crash,aircraft crash,Piz Segnas,Switzerland,0
2018 MUH-1 Marineon helicopter crash,aircraft crash,Pohang,South Korea,0
Cubana de Aviación Flight 972,aircraft crash,José Martí International Airport,Cuba,1
2018 Algerian Air Force Il-76 crash,aircraft crash,Boufarik Airport,Algeria,0
Iran Aseman Airlines Flight 3704,aircraft crash,Dena,Iran,0
Saratov Airlines Flight 703,aircraft crash,Stepanovskoye,Russia,0
2018 Horizon Air Q400 incident,theft,Ketron Island,United States of America,0
2019 Taplejung helicopter crash,aviation accident,Taplejung District,Nepal,0
2018 Horizon Air Q400 incident,suicide,Ketron Island,United States of America,0
Germanwings Flight 9525,suicide by pilot,Prads-Haute-Bléone,France,0
