col0,col1,col2,col3,col4,col5
Island Lake Township,36.6,Island Lake,Mahnomen County,456,United States of America
Lynn Township,33.1,Lynn,McLeod County,326,United States of America
Mount Vernon Township,35.4,Mount Vernon,Winona County,367,United States of America
Ripley Township,48.4,Camp Ripley,Morrison County,372,United States of America
Falun Township,35.6,Falun,Roseau County,338,United States of America
Graham Lakes Township,34.8,Graham Lakes,Nobles County,438,United States of America
Croke Township,35.9,Thomas Croke,Traverse County,317,United States of America
Leaf River Township,35.2,Leaf River,Wadena County,412,United States of America
Krain Township,44.1,Carniola,Stearns County,386,United States of America
Hartland Township,35.9,Hartland,Freeborn County,387,United States of America
London Township,36.1,New London,Freeborn County,375,United States of America
Grass Lake Township,34.8,Grass Lake,Kanabec County,291,United States of America
Udolpho Township,36,The Mysteries of Udolpho,Mower County,377,United States of America
Oshkosh Township,36.3,Oshkosh,Yellow Medicine County,345,United States of America
