col0,col1,col2,col3
Brunei Premier League,Brunei Super League,1985-01-01,association football league
UAE Division 1 Group A,UAE Football League,1973-01-01,association football league
Oberliga Baden-Württemberg,Fußball-Regionalliga Süd,1978-01-01,association football league
Bulgarian B Professional Football Group,First Professional Football League,1950-01-01,association football league
Chilean Second Division,Chilean Primera División B,2011-01-01,association football league
Majstrovstvá regiónu,Slovak Third Football League,1993-01-01,association football league
Hessenliga,Fußball-Regionalliga Süd,1945-01-01,association football league
Tercera División de México,Serie B de México,1967-01-01,association football league
Latvian First League,Football Championship of the Latvian SSR,1992-01-01,association football league
Oberliga Rheinland-Pfalz/Saar,Fußball-Regionalliga Süd,1978-01-01,association football league
Fußball-Bayernliga,Fußball-Regionalliga Süd,1945-01-01,association football league
