col0,col1,col2,col3,col4,col5
Nelson Township,Nelson,309,Nelson,UTC−06:00,township of Minnesota
Minneola Township,Minneola,657,Minneola,UTC−06:00,township of Minnesota
Nelson Park Township,Nelson Park,158,Nelson Park,UTC−06:00,township of Minnesota
Kroschel Township,Kroschel,218,Kroschel,Central Time Zone,township of Minnesota
Lorain Township,Lorain,278,Lorain,UTC−06:00,township of Minnesota
Lake Shore Township,Lake Shore,239,Lake Shore,Central Time Zone,township of Minnesota
Lee Township,Lee,50,Lee,Central Time Zone,township of Minnesota
Lakeside Township,Lakeside,495,Lakeside,Central Time Zone,township of Minnesota
Mandt Township,Mandt,175,Mandt,Central Time Zone,township of Minnesota
Jones Township,Jones,277,Jones,Central Time Zone,township of Minnesota
Idun Township,Idun,235,Idun,Central Time Zone,township of Minnesota
Hill Lake Township,Hill Lake,447,Hill Lake,Central Time Zone,township of Minnesota
Hawley Township,Hawley,459,Hawley,Central Time Zone,township of Minnesota
Hancock Township,Hancock,367,Hancock,Central Time Zone,township of Minnesota
