col0,col1,col2,col3,col4,col5,col6
Concepción Province,Chile,995658,136,Concepción,Arauco Province,province of Chile
Cautín Province,Chile,752100,148,Carahue,Arauco Province,province of Chile
Cauquenes Province,Chile,56940,157,Cauquenes,Linares Province,province of Chile
Cardenal Caro Province,Chile,45866,137,La Estrella,Cachapoal Province,province of Chile
Cachapoal Province,Chile,646133,364,Peumo,Colchagua Province,province of Chile
Última Esperanza Province,Chile,22686,292,Natales,Capitán Prat Province,province of Chile
Ñuble Province,Chile,480609,169,Quillón,Concepción Province,province of Chile
Tamarugal Province,Chile,30715,1133,Camiña,El Loa Province,province of Chile
Iquique Province,Chile,299843,1889,Alto Hospicio,Tocopilla Province,province of Chile
Tocopilla Province,Chile,31643,1066,María Elena,El Loa Province,province of Chile
