col0,col1,col2,col3
Şirinyer,İzmir Metropolitan Municipality,proposed railway station,Üçyol—Çamlıkule Line
Vakıflar,İzmir Metropolitan Municipality,proposed railway station,Halkapınar—Otogar Line
Çamdibi,İzmir Metropolitan Municipality,proposed railway station,Halkapınar—Otogar Line
Altındağ,İzmir Metropolitan Municipality,proposed railway station,Halkapınar—Otogar Line
Otogar,İzmir Metropolitan Municipality,proposed railway station,Halkapınar—Otogar Line
Lien Hoe LRT Station,Prasarana Malaysia,proposed railway station,Bandar Utama–Klang line
Damansara Utama LRT station,Prasarana Malaysia,proposed railway station,Sungai Buloh–Serdang–Putrajaya MRT line
Mountlake Terrace,Washington State Department of Transportation,proposed railway station,Red Line
Hillcroft Transit Center,Metropolitan Transit Authority of Harris County,proposed railway station,University Line
Şirinyer,İzmir Metropolitan Municipality,station located underground,Üçyol—Çamlıkule Line
Mountlake Terrace,Washington State Department of Transportation,tram stop,Red Line
